dir_costs,lost_trips_costs_s_r,traffic_costs_s_r,max_discharge_sum_r1,max_discharge_sum_r2_1,max_discharge_sum_r2_2,max_discharge_sum_r3,flood_sum_r1,flood_sum_r2_1,flood_sum_r2_2,flood_sum_r3,HW_inund_uncertainty,bridge_scour_uncertainty,travel_demand_uncertainty,restoration_capacity_uncertainty
32667214.5449984,101895501.951578,18188272.9635154,565.139494349811,1657.60281948404,2146.94692378269,695.130815868596,8320.68089884316,32686.2718085796,24347.6285417883,15833.1809156347,0.889064128845658,0.636370922674965,1.09571627428585,2
34260374.2948884,47478484.9220446,-12407432.6446008,608.864444404644,1670.33384682845,2211.70560554058,380.112668366422,8349.75742073869,32692.0793086774,26527.8876313662,12143.7598061962,0.736238871958297,1.17079110377011,0.805270337036302,3
34142405.4531422,42888903.2781334,-36903092.0977695,608.864444404644,1670.33384682845,2211.70560554058,380.112668366422,8349.75742073869,32692.0793086774,26527.8876313662,12143.7598061962,0.744161653293975,0.860812754864301,0.590211559994559,2
33946857.7958467,46870557.767882,3276988.88580809,608.864444404644,1670.33384682845,2211.70560554058,380.112668366422,8349.75742073869,32692.0793086774,26527.8876313662,12143.7598061962,1.0777582435533,1.09506349202922,1.02870474771403,6
58758424.1090455,122333980.19284,-2377924.34950002,601.31554334022,1654.82476150146,2250.78772602507,686.962892737378,8507.20606089802,32701.7265831934,25918.4796784779,15758.3425487827,1.29934188894995,0.515220868276036,0.953478700862221,4
36219056.8918447,139628097.775457,41106438.6008251,496.597206403455,1704.3227031755,2388.71789504081,1066.4789797725,7929.53462764039,32716.9340835389,27572.3417625319,19088.8599250282,1.6522437093051,0.728431315005727,1.24561088989239,2
37241516.0085165,88937262.7516409,-993690.02207867,591.875169298657,1623.91511549149,2241.23286713368,736.73142634776,8412.63275507465,32718.6201042035,26109.873398682,16156.6709089048,1.48534184082699,1.32387925389844,1.00673467120058,4
36063029.8864074,29360462.202731,-13397131.711567,630.933918345636,1655.17109738779,2320.4680105051,612.289693313885,8650.66587433068,32723.5815215288,26725.132588548,15093.2672309782,1.01663801767032,1.08866267720079,0.671706835507729,8
33444243.2693431,50554504.4881801,8915970.04895747,822.280222770791,1682.25634270659,2242.96060314917,652.954260011273,9573.14923471841,32724.8801822809,25922.8638080509,15513.3948719372,0.705589145272266,0.706388658633856,1.13817406226686,8
28304992.5337188,38706784.130551,-28125327.5935889,501.166251358676,1719.52728636027,2014.55214950986,989.636072615365,8028.08731517755,32728.855188926,22478.4856851487,18522.2833866137,1.14194097697758,1.11492845731443,0.597589476576305,3
27932977.1848456,42058151.7871034,-6675439.74018604,501.166251358676,1719.52728636027,2014.55214950986,989.636072615365,8028.08731517755,32728.855188926,22478.4856851487,18522.2833866137,1.68675788614184,0.631639300969541,0.863411131482738,5
32217614.9706548,46722371.0926415,6139284.32008956,631.290362390095,1673.48477387191,2152.35593666201,608.425302817486,8537.29469363042,32731.615210051,24223.3429199379,15055.7182463699,1.17522504594366,1.15755003226929,1.07170310602077,7
35503753.9382245,124083151.970008,88028769.6691114,612.92603524671,1657.00635960091,2325.39487773746,615.550363990249,8567.22791722417,32733.575189013,26799.053973267,15134.271369386,1.02596029104435,0.333017740378196,1.57665431281098,3
51568890.3679794,81753862.5434302,1000171.13768954,615.774595606642,1656.66659954752,2205.20902142468,564.99765385643,8556.31324407552,32735.5472428042,25841.6103229153,14640.8596599122,0.908611164972806,0.311546098080864,0.960545635281114,4
32436931.2659929,30988105.3594738,-24704759.2394526,583.837684435344,1674.76295839941,2188.34958991336,690.26824473633,8399.57298502966,32736.9333321118,24666.4901541688,15794.7813712973,1.10212384995962,1.49433731454496,0.489555436864066,3
28675782.5838788,41995369.9907206,-5678014.49662218,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.437847181111707,1.12829606776404,0.870998114904241,5
28614883.0591254,41421918.955649,10464676.1411728,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.587241045452039,0.655433827051032,1.14531333638645,8
28556861.2853007,45360019.4739496,16590446.440785,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.382151082162411,1.72641256731921,1.26391247808196,9
28542557.2421989,28236696.0420987,-21141318.2650108,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.672819087326901,1.48389218591199,0.550761639531877,4
28510499.0614854,61612095.2458147,44423806.7452546,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.451303750808668,1.40667619219737,1.65298508806917,8
28333738.242344,37507527.0164069,-6336982.6838556,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.567032344606005,1.65070492530514,0.83652677838374,6
28302266.4517179,50915034.1142876,3538459.85070152,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.87625259008747,1.71236034136767,1.17973130511373,6
28249711.0843159,23787861.4198598,-8772948.58912968,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,0.73793950956043,1.38811298277419,0.589143088384394,7
27735675.2905396,98699653.3243273,48083105.3492732,450.571377536555,1720.42846037757,2015.76236984368,988.433623895487,7773.62370069139,32739.068496028,22485.783700919,18513.7864583215,1.38687352103774,1.40284325236631,1.68348138373141,3
37164478.7325292,52043078.9024367,-10833369.0658214,592.53175351922,1630.8910101258,2288.27585744032,600.191208695419,8433.85635509365,32739.0852297389,26781.2971014166,14963.3420215375,0.497845088769745,0.273160632299249,0.806029063590634,6
32011417.5362091,120228387.078698,59951427.5332757,519.314646734572,1658.91414955657,2158.112815466,784.504139553387,8082.59788469551,32739.5913041195,24408.5268720155,16693.3123878103,0.404098245906333,1.53897744571123,1.46818505664464,2
33664771.1052735,58316257.5794052,7331770.23576428,628.309141993255,1653.49447244728,2243.5276384324,577.574864793097,8638.1117952494,32744.3607751834,25848.4070623992,14766.1740323482,1.41529334971806,1.71207603683563,1.16121327736078,7
35147534.9598806,51992426.9006968,-2489312.6917895,537.951613605009,1673.86410068633,2373.8128758133,644.36893015767,8127.24356543366,32749.2263675072,27603.4841437938,15365.9413680245,1.28977400945222,0.860502315602676,0.937500335503272,5
51815037.5648602,92438766.8847019,51655154.4698548,586.173693524037,1640.82138800435,2280.09121134203,630.456040893025,8406.6912282072,32754.4261337061,26194.3245420926,15226.8723852977,0.61359108061806,1.08348813973671,1.39423902755266,4
34091777.8212734,59218462.3450022,12037405.1464873,576.846448621767,1651.26668268031,2250.16122824109,652.382180168592,8359.92368671484,32754.5025368586,25295.1968687355,15430.0524282673,1.49780329006395,0.968894961176914,1.20215482151285,6
28400714.969448,54655226.4850451,21439036.3981869,736.285020747692,1708.47799953798,1985.37080079055,708.841916395786,9422.79650086295,32755.5012353495,22493.2793190579,15956.7699208717,0.751364298646502,1.32420561872715,1.4055136429289,8
33291095.7060091,62462263.8977066,-46333992.779781,660.684536865199,1638.47975580818,2272.98121231969,495.757444446206,8767.11703283899,32764.3045104858,26057.3458484547,13925.7004165978,1.14168869398213,0.497717214001942,0.644263674373623,2
36061401.6799851,55363944.4319924,-1842135.36794793,621.067668543905,1658.30064778377,2282.02964677814,584.443481484415,8605.57408087887,32776.6372398056,26278.7686939429,14828.0773250435,0.926883304745604,0.971924609098742,0.943163550770749,4
34380242.5199311,30295499.0486861,-19976408.4659554,730.625027801685,1627.71706760827,2278.58410920692,402.444391137304,9082.51237166871,32778.7878800183,26298.465786718,12339.0533546474,1.38795654555995,0.675631874597935,0.626621208813834,6
30729952.5920322,35917681.9996375,-12992941.6577106,559.760544636659,1677.69396366879,2098.90067650003,768.259735532823,8296.21101020556,32791.7981082093,23775.5686170913,16463.9972706249,1.39858006628757,0.588378067690607,0.709806094890141,5
33848377.2158602,72234227.7485721,-18294226.6363864,628.18548168023,1657.37707694376,2252.51162884447,579.631138516277,8640.79056240991,32795.1520315043,25927.5654086436,14786.1327660817,0.317304674734302,0.760431156455421,0.78699560250448,2
31782462.025836,68962344.0935068,46934591.5149361,529.51496420406,1681.97120288683,2164.50848687354,858.789924758653,8122.45412735548,32796.3369036158,24247.0731730195,17240.2543053319,1.7473554136983,1.00094910801922,1.6684740964278,8
51726967.0679038,68016504.2047811,28486704.4821617,577.374092111527,1654.12314160973,2251.34466193907,653.304825914099,8359.12474270724,32796.9250094624,25937.5946560965,15438.4094464491,0.431769906544952,1.34326250733232,1.47794376530522,8
29091159.8360326,57314894.7322187,-42215380.4657906,450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,0.409897062632956,0.469716632540885,0.647860834856372,2
28582015.1103761,79129526.4431061,1570012.27496494,450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,0.571432616717736,1.52290274065658,1.00107466062829,2
28521982.7613747,45339707.0902896,-16402897.6514169,450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,1.46721564158399,0.783306817100465,0.764339914114143,3
28492029.9663373,40618830.4136559,9175919.8631785,450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,0.851107480994901,0.5365110969584,1.11441195868328,8
28325148.3333495,55164156.4564703,7646745.63659965,450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,0.84925006652763,1.27953081600296,1.16428753039724,5
28294545.7250646,43358848.6852449,-8084362.49859398,450.656890411882,1723.03133402481,2019.25791906528,991.924744298343,7774.1355666481,32802.7614518132,22506.8659861442,18539.3553413412,1.28265557721768,1.1270919281104,0.838692322126353,4
28534743.8888671,64481412.1826936,50766004.7429397,532.475330392795,1665.3706406954,2031.18434918525,756.177747785555,8144.94265610236,32816.0181667681,23092.1613912882,16404.3393729786,1.46355359521419,0.260072611657595,1.60572228959164,8
28072741.1959722,60960601.4557738,19030799.6072645,728.793968696754,1664.35903820818,2055.10648224392,438.965472156831,9088.92380455451,32819.8413460253,22927.7741467936,12951.0357599672,0.886882384682374,1.18151851902278,1.35079236735887,5
28049279.9660107,56318613.5323211,32234965.256261,728.793968696754,1664.35903820818,2055.10648224392,438.965472156831,9088.92380455451,32819.8413460253,22927.7741467936,12951.0357599672,0.460409226286605,0.313516477571569,1.3859364592612,6
34443335.399552,38567608.1100927,-5578773.5285706,595.343020225991,1656.11083915379,2190.80184946305,627.679666236256,8462.97319795983,32821.9162250301,24846.4404667728,15221.7684918147,0.30300120579132,1.69884903460735,0.814804505716118,7
36791908.9057429,103625101.813245,31983379.2645414,630.764418052549,1670.45763187854,2147.43587525328,607.606736954214,8538.31082139351,32822.8015868362,24194.4467646183,15048.0041882149,1.66486875991217,1.63149983163807,1.52290773750158,5
29732318.4398886,56188711.1573595,16443942.9672838,461.324586881284,1649.04258372739,2086.92740153645,798.800056815577,7769.69427568652,32824.0343074484,23081.6668165347,16775.6029222058,0.458633749364987,0.341186345030042,1.19873924479246,8
55879642.7127028,125419449.732493,-78712099.4411335,576.626725568234,1663.90285277134,2190.27044877973,690.514382127097,8368.09938442893,32827.56834703,24844.832768569,15758.2130927785,1.0967441667446,0.941796634736997,0.57194596286368,2
57485097.5177519,62688235.8606927,-8266980.32034175,644.312127032655,1648.44240316567,2276.79924713796,622.309714575599,8778.15164331533,32829.7732770115,26199.9422292674,15183.4915449334,1.65604150255046,0.448818536086988,0.859604687584214,9
35793575.8431911,34881433.7415046,-17280487.7922665,623.888512332147,1644.59376474601,2335.63808106163,556.793894314363,8609.57242649747,32836.0515415543,26842.0273960368,14547.1168522741,0.718534186798017,1.58062785965307,0.635923421937357,5
35017591.6172821,56805414.314652,7850604.89301775,598.697946386812,1647.9858689368,2313.00736631059,638.677020206617,8481.49510220771,32840.2388181329,26638.7631111011,15312.0258802729,0.975583490395873,0.292885851421456,1.06747785476318,5
28293568.7646984,54163261.3404042,12866753.239868,501.732960786997,1725.96244859739,2023.19437531341,993.839037393367,8031.03317071497,32842.270042885,22529.697778729,18554.1586547556,1.33739722338579,1.38162422584627,1.21526104099095,6
28111747.2609661,58875514.190591,14933875.2208478,501.732960786997,1725.96244859739,2023.19437531341,993.839037393367,8031.03317071497,32842.270042885,22529.697778729,18554.1586547556,1.68133077375791,0.678543342301968,1.21569776804503,5
28548842.5985242,27949975.1892487,-16288198.7096758,501.751845146666,1726.17687762639,2023.4823551254,993.979073739511,8031.13136090897,32844.9345134013,22531.4873389157,18555.2198599262,0.926075275345803,1.17921263579626,0.631109800159318,6
28874040.785094,30445836.0544031,-16034827.4066502,501.752017071652,1726.17882980588,2023.48497691968,993.980348638192,8031.13224019483,32844.9610632333,22531.5047457038,18555.2298029331,0.469840931265392,0.623731125540209,0.659403829963222,6
28861994.7258855,61415601.4259774,19442589.4101206,501.752017071652,1726.17882980588,2023.48497691968,993.980348638192,8031.13224019483,32844.9610632333,22531.5047457038,18555.2298029331,0.511518008443911,0.602299980274891,1.28319068752811,5
28703182.3631556,71222669.5842653,-1689130.90304283,501.752017071652,1726.17882980588,2023.48497691968,993.980348638192,8031.13224019483,32844.9610632333,22531.5047457038,18555.2298029331,1.07114754086107,0.265923943494833,0.93856902855209,4
28378779.3258117,53484951.0634212,29049108.8861057,501.752017071652,1726.17882980588,2023.48497691968,993.980348638192,8031.13224019483,32844.9610632333,22531.5047457038,18555.2298029331,1.13397192785583,1.60128681914365,1.45080892534547,8
28216564.1445018,157339799.43509,19778437.0282803,501.752017071652,1726.17882980588,2023.48497691968,993.980348638192,8031.13224019483,32844.9610632333,22531.5047457038,18555.2298029331,1.5220344531782,1.35714108765971,1.10240656773507,1
31782017.2334894,56633540.661532,18972864.8793794,614.389274102407,1662.68331826794,2185.70341720016,623.932524469488,8492.03822739702,32848.2221673859,24563.4073275232,15159.3693637825,1.62911436145629,1.70278218730253,1.35837463265645,8
32653624.4858873,46401799.6257508,7389122.30986094,586.367061521059,1680.80073000684,2213.91010861281,669.889191232039,8415.66564368643,32850.6405519204,24948.0875208189,15574.1779196476,1.54385245115042,0.966992685427985,1.113632007566,8
48254485.5277397,117413952.205407,26030979.313727,586.405933440482,1681.01493180118,2214.26082186174,669.958877507256,8415.85097476468,32853.4384103517,24950.3877678339,15574.7855015703,1.05532476551533,1.02511304827092,1.08098243235518,2
37938730.2731624,138125644.634639,23306705.0155856,631.060220234836,1653.00817371365,2325.73373640495,557.624956159222,8669.10420055036,32861.9488854706,26721.7211318932,14563.1917434831,1.19522400243803,0.277326531740344,1.15659333120917,4
33329447.9493965,48455475.8516928,-37954865.9138748,605.147907308393,1670.53071274972,2162.90404796251,679.570449196351,8514.20800355799,32862.2558799672,24650.3266529397,15684.7958441104,1.47094871273526,1.23602685067117,0.553493952998268,2
34228662.3372062,37393406.1630282,-10734487.2912716,623.927142672621,1653.41785232025,2237.48011220246,584.113256732493,8622.84265195625,32875.2238957854,25238.1568143825,14827.5691588653,1.30306950077318,0.868976755958271,0.737194516230414,6
36972651.2681544,40504627.2944705,-7338522.19735622,640.914976526,1638.2755903127,2351.95330084424,508.096743412487,8668.64873538772,32877.8016502006,27085.8605998082,14024.4273517129,0.404870663640311,0.780742644641182,0.833737952427564,8
35415606.3303096,86224492.7919125,23218654.4086988,605.923387743417,1650.33393732324,2330.95035771792,628.724748166044,8512.05973745417,32879.7528859182,26760.6982263736,15216.647515121,1.43860452595964,1.61122793143206,1.37882772854052,4
37392621.1191981,61471787.2438954,13437828.2753894,650.685064524689,1619.72563558399,2320.19191333512,525.785769399003,8720.21658270422,32883.0865575883,27331.2852773501,14232.7336172585,0.328911792068711,0.687097891830901,1.1905877478641,6
36967507.2270357,74803319.8247561,13521514.3235309,650.685064524689,1619.72563558399,2320.19191333512,525.785769399003,8720.21658270422,32883.0865575883,27331.2852773501,14232.7336172585,0.583944423490334,1.56041431257317,1.24951445772788,4
36634480.2874077,72577724.9866089,23206007.5303629,650.685064524689,1619.72563558399,2320.19191333512,525.785769399003,8720.21658270422,32883.0865575883,27331.2852773501,14232.7336172585,1.06490024373021,1.37028329622693,1.36327393122367,5
35240699.2060083,61252905.2045415,7387141.56080441,592.194778397061,1657.18128101633,2283.25804964679,656.203581080696,8455.48094676668,32883.6296263874,26269.8112868819,15493.3757926128,0.354409680689988,1.61716538888136,1.12057262366881,5
39215307.6323468,36064566.9675911,-17887305.6155742,543.425372298643,1634.54895152609,2501.4718346357,608.015084823576,8149.72666862234,32885.3003808559,28861.8671174688,15078.5157421801,0.25311694687775,0.870376704907473,0.637739183041032,5
37068069.1836404,38554788.7895518,-8966285.14884464,624.919003182113,1620.6429979681,2353.56050428342,502.680102844331,8592.02192008682,32890.1192757022,27258.4019125474,13972.7905566803,1.36466075820064,1.17313466099821,0.804911501685626,7
34654502.4805362,117374234.07862,10741708.2524784,565.747312858931,1674.62215031128,2115.71712027274,753.294495649021,8330.1920120467,32891.7773916578,24028.5508944198,16350.9036399879,0.7061806743709,1.56532359320254,1.08324357834611,2
34323829.1623837,87152318.6389808,24928056.4272217,583.256158029376,1663.05035764814,2189.90133598065,673.273516116088,8397.25153764151,32896.3255883372,24821.6757937433,15605.182006469,0.725211834470778,1.2864439209498,1.24049903257253,3
35699457.9847659,41601991.0035097,-8078956.90615854,594.093677821526,1654.8933636054,2220.9742142083,628.500004384976,8447.86315487747,32896.9133560694,25701.8472626462,15240.6455699562,0.637127414305588,0.317696274218541,0.831876858471892,7
45886579.7679528,144441713.940957,2488520.26269886,528.477426239546,1702.89327243117,2392.86894427765,870.931577896343,8115.62953106221,32898.5327431471,27564.4156869759,17599.5904984658,1.70101352385492,1.72815347643921,1.08490204095928,5
31623944.0073603,56873837.4374479,5583345.26014278,763.901994012554,1726.88060645949,2142.70844225674,818.298512097529,9397.29978869902,32898.6752861983,24351.7893994222,16964.7254921133,1.08898191520437,1.55862701956551,1.1460942573363,6
38710390.3222403,87355734.8568707,-1527646.18234627,598.165447120301,1654.98893360473,2254.47944524738,612.994052959413,8493.38056471944,32900.50992813,26072.6421707822,15090.5348606004,0.867557118390051,1.43428906235272,1.02092602833732,5
35145822.4087907,52136274.7833714,10063006.3936781,655.352958291645,1654.58401103099,2306.32860034119,584.878827427551,8828.07747147884,32903.879680366,26535.1465041133,14839.9724697315,0.354079142168347,1.40155324466891,1.16891826020727,8
32588411.2223879,31026748.188052,-18459178.8493829,656.562224019915,1648.25657384239,2231.30220793494,411.075075260532,8622.09875409026,32906.4723363612,25930.6151349692,12462.266963272,1.28146900284719,0.262707892969503,0.658048389520413,7
35105427.1196283,71476666.9325167,20874788.2869836,598.876496627838,1656.99430820619,2253.22802538788,611.965542905447,8498.88234058395,32908.988759447,26061.4273614198,15078.9856345846,1.4396360385252,0.755494732035195,1.25684849079645,5
33753665.7314425,113829893.307473,50086755.977511,647.880740318624,1661.05935171196,2184.21651470297,540.004677631616,8717.89137488091,32916.947692893,25345.8149534411,14374.4227974017,1.15196460465995,1.48250754613291,1.56318406082665,3
29463118.2768707,76411072.0199948,-31129566.1440071,710.346916165466,1631.39431761591,2032.51416703266,437.484486054851,9042.4987576101,32927.628181764,22850.7744788889,12916.9381485911,0.55969656229227,0.441327584601217,0.751799864086012,2
37999168.9637002,138104631.700317,59847868.6668735,477.802321128577,1622.83145451483,2451.79212096655,709.911106402843,7855.45931431631,32941.4239607319,27879.318154212,15978.6458987123,0.933715258968898,1.00956971988541,1.63904561988731,3
51399981.4066259,56286682.763866,18616820.7793024,698.458258379693,1654.07992941148,2205.74062171684,540.383779774811,9031.80530117359,32942.3552344806,25681.1644789353,14375.7014112992,0.376755591312403,0.707760799583191,1.21857006245129,8
30531950.8408495,95553992.6161069,91489547.8656721,576.02183153345,1677.02690552629,2126.96087867444,656.663586939753,8411.40817707637,32943.484872198,23425.9502093942,15484.7417483951,0.670046536780465,0.269222588292396,1.71707956706322,6
28605170.6904381,47350231.8989706,-30719172.9580505,638.788992642168,1651.93137691812,1991.47051727096,666.059201147364,8743.63627044857,32952.308923681,22806.0949239255,15565.4573820526,0.703923139835214,0.943575951389085,0.636451954829692,2
51824686.0830576,126171025.827082,109799315.334973,601.467304611099,1668.99939403336,2310.29575992175,646.405827929779,8490.35953891883,32954.5559280072,26542.5627153325,15390.2600152619,0.941896429769891,1.09239542398652,1.60584835173132,3
35608151.646902,71298191.6116488,22255426.8927138,595.574595041365,1653.80310651519,2251.92229573297,623.431149411694,8452.55486648041,32958.9282130738,26000.198112815,15199.4411139425,0.891859836618917,0.843385264379299,1.39767536989267,7
40252105.8268281,65871926.5226953,26038935.2663254,1041.91002240717,1682.26996002661,2618.78550064242,403.177611897968,10635.7495738078,32961.6405105303,30796.9326315096,12572.1320983164,0.329832963261839,1.2772513691665,1.4528542898132,8
39948717.9043848,45166337.3973782,1136472.03985855,1041.91002240717,1682.26996002661,2618.78550064242,403.177611897968,10635.7495738078,32961.6405105303,30796.9326315096,12572.1320983164,0.458837455584572,1.05978832771345,0.998568330143982,8
39613110.6925957,54250120.3322131,19488484.2850983,1041.91002240717,1682.26996002661,2618.78550064242,403.177611897968,10635.7495738078,32961.6405105303,30796.9326315096,12572.1320983164,0.648605179466457,1.63149208147219,1.3778534479771,9
39563650.2657793,101623383.95034,26941010.261408,1041.91002240717,1682.26996002661,2618.78550064242,403.177611897968,10635.7495738078,32961.6405105303,30796.9326315096,12572.1320983164,0.803176235396954,1.25348199020467,1.18108499462954,2
38970575.8920129,58462381.0354048,4395420.26771163,1041.91002240717,1682.26996002661,2618.78550064242,403.177611897968,10635.7495738078,32961.6405105303,30796.9326315096,12572.1320983164,1.57860916614472,1.0930706707292,1.02455754641589,4
38933441.470221,78662407.0311532,44793644.4466743,1041.91002240717,1682.26996002661,2618.78550064242,403.177611897968,10635.7495738078,32961.6405105303,30796.9326315096,12572.1320983164,1.74294509073319,0.652426089434961,1.63276172348572,7
53247816.3902928,75885502.1210788,32586910.1124822,599.599581754442,1659.68677407182,2262.10198864659,652.484020577126,8478.91830311529,32978.0825760365,26093.6431662902,15426.4193997406,0.321039221939957,1.51005466906055,1.37076536543421,6
33337841.1379392,174354588.908843,20120493.2682511,568.166266495558,1667.45443973174,2188.90404855357,695.163866846362,8326.02272534091,32986.1200843945,24790.6114817014,15839.9685240694,0.348635805571959,0.600638506688017,1.01239802506797,1
33320157.4455604,40560365.87513,-726877.63214527,568.166266495558,1667.45443973174,2188.90404855357,695.163866846362,8326.02272534091,32986.1200843945,24790.6114817014,15839.9685240694,0.434516811154799,1.50154641178839,0.957362938619069,8
30525755.9107083,91178015.6281712,57754696.5399431,581.12752356364,1673.09886299077,2178.21601794609,641.846821401229,8417.06482477975,32989.1843930282,23808.2205340351,15385.4961725211,1.20644863049956,0.905603876602221,1.61872827506033,4
39549759.6621498,47879994.8311601,-2107382.60725565,769.692450536494,1702.69710814618,2649.27438903256,586.227865405806,9191.40128380846,32989.6275607046,30323.653097703,14869.7105136396,1.48884003981036,1.54980926245166,0.942771527951715,7
33420215.758772,33423365.2357816,-6020983.20026321,654.754640121692,1662.70495526921,2280.73810264462,409.52362016254,8617.37291321997,32997.2555228041,26271.9161332866,12442.925935489,0.296026707312493,0.616464688888782,0.833376031238905,9
32731236.976948,77725130.137153,-63151879.5922572,654.754640121692,1662.70495526921,2280.73810264462,409.52362016254,8617.37291321997,32997.2555228041,26271.9161332866,12442.925935489,0.625102615724113,1.57599802115752,0.641390089089938,1
35182950.5719074,113771552.415278,38190547.0650479,528.094880426845,1677.44755607725,2323.01088521736,771.466950763562,8151.36427538563,33002.5665921069,26511.1712945841,16577.0523587758,1.31702837108921,1.34653074155598,1.30091881785478,2
38283255.060262,108858532.011467,-9173516.87887173,571.821488701849,1654.82817466263,2494.37871638921,663.456058090453,8335.81407121103,33006.8850825966,28386.1629230054,15546.8010534073,1.07832865083668,0.603542652467446,0.90280518614548,2
36904642.8726232,24545216.0670787,-16831652.9547573,477.465779130592,1628.45068194527,2462.79869573557,712.099354340608,7854.41004293785,33017.8431444374,27953.8967598028,15998.479034503,1.63029835087755,1.28646979423517,0.514341800550169,7
32059730.9568133,69360055.4024278,51006271.3785117,671.815600729837,1639.3482182822,2199.489091535,434.103588804243,8746.59565288946,33035.9433895322,24694.7951132327,13072.3631758998,1.14355830917572,0.938914156219155,1.73595996584754,8
44532982.8539488,309664265.276675,114070865.078484,529.195047042965,1704.19016077687,2334.2026144629,890.479033494237,8120.42216450348,33040.316067865,27032.0368355424,17765.55314512,1.52367815860253,0.59770716186067,1.71985158434591,3
35678941.1485635,48841332.506247,-8720817.1175955,647.066785838641,1653.43886621629,2290.91839423752,577.319303413722,8744.34272378963,33044.3029904022,26222.3305112838,14766.5776409741,1.16503477722153,1.7428870060147,0.830267875574732,4
29957845.0620612,76849811.4096391,28314002.3665004,696.128971469368,1674.25396198015,2156.76514203629,459.569426876073,8984.89644998423,33050.3791317728,24040.1747971352,13389.4918666357,1.29044584696075,1.70016605913801,1.5516706075095,4
32833791.8671871,76245490.3097597,38286085.5218028,803.111380807315,1668.00980465991,2264.40553275818,469.884951850957,9358.3510198975,33051.5303920174,25361.255516306,13420.5870749101,0.913690202865136,1.53906523291983,1.59914719439696,5
59592051.8218965,66081559.9725044,-9219587.0514212,597.113920394171,1655.0152649225,2324.4985471875,622.89211071253,8456.04620193224,33054.7778168873,26655.7714487899,15186.0518760417,1.13344730432842,0.357857936101247,0.84958909294606,9
30423026.4678857,80635802.0750281,70194729.7212764,627.55737748112,1697.20216921862,2231.84966495003,380.623111206592,8436.56757433032,33056.4632664435,24683.8130628544,12150.0836047807,1.51589858563021,0.619383722774761,1.72004043074075,4
43189140.417138,152779020.558519,68336556.2413246,609.73457592285,1659.11969251046,2443.16433357868,621.873018382576,8534.82577480888,33067.5252442359,27748.1081021759,15163.468962641,1.23651789038715,0.513362574164496,1.73133834877419,5
41088756.7292303,47415834.85346,-19870715.2436285,668.388617448605,1663.34632134699,2370.65091656555,579.963748206673,8815.42250699713,33075.5925431327,27269.1330198106,14771.3424747971,1.68730094117517,1.18663859637213,0.660096780382921,6
43859917.2147287,48993963.8957682,-17196292.3887868,568.871793000356,1635.40373327976,2328.26259638764,674.887728676985,8325.01911246963,33076.3616366596,26709.7392496798,15622.4286947667,0.290773936994721,1.15226745039684,0.653541805711541,9
35252543.2793162,100441794.155259,23005001.5332296,636.208041184869,1671.73133124436,2195.69086742486,689.632483665769,8660.90343449614,33086.1971116188,25494.9946068194,15790.7216521593,1.23705864319492,1.71452384369611,1.60690311257639,5
37828705.3272838,34965855.3046982,-23445855.8386718,616.785257610467,1654.89387734245,2282.34752268893,565.089976127609,8563.27404501382,33087.0090057199,26324.6296556949,14648.6586950317,0.552069713216215,1.61193230271316,0.489965089883266,7
33899067.9430022,28234435.8625581,-12564041.0292757,760.503513960951,1695.97058853898,2307.10181591095,457.510579654316,9265.76441882411,33094.0058449227,26628.1245358502,13283.4746689789,0.91084218154597,0.717903920547373,0.673003628668252,8
44924211.2447316,334943091.367666,130599077.552373,523.539703898985,1707.14990149442,2346.85408036797,901.578245432928,8096.64562049322,33096.5810825666,27122.7959031231,17854.4983351515,0.737126385151964,0.314659502000078,1.50244710733149,2
